Month,Hour,Day Type,Load [kWh]
10,13,5,18.842687525457244
10,14,5,28.49579657287403
10,15,5,47.778541379324764
10,16,5,71.40152876470054
10,17,5,92.42204382896922
10,18,5,107.96528794481372
10,19,5,114.71850350589239
10,20,5,118.64934895281314
10,21,5,122.54995954505554
10,22,5,128.6144306503292
10,23,5,132.64758913639184
10,0,5,130.17333367717998
10,1,5,119.27178572598548
10,2,5,107.34437574011625
10,3,5,93.50551697014043
10,4,5,82.57009394596032
10,5,5,61.54122653872562
10,6,5,42.91220023785604
10,7,5,26.791823483395202
10,8,5,11.630478341936886
10,9,6,11.836212638165888
10,10,6,12.823165988204172
10,11,6,12.269667558280243
10,12,6,11.500869653408376
10,13,6,20.606772376884386
10,14,6,32.03104455680478
10,15,6,52.0537093590779
10,16,6,69.08433021271452
10,17,6,85.09674219436044
10,18,6,102.44859652339426
10,19,6,113.79157512265202
10,20,6,130.32848364517312
10,21,6,139.93755830416433
10,22,6,143.80156183031934
10,23,6,144.06809028719692
10,0,6,136.53155660697638
10,1,6,125.22775471852887
10,2,6,114.35060177178946
10,3,6,103.15991453913531
10,4,6,96.7500838934856
10,5,6,75.65862079308803
10,6,6,54.93299827018171
10,7,6,34.467220274626506
10,8,6,14.975941958693014
10,9,0,16.150237156429895
10,10,0,16.145350466746006
10,11,0,14.405215282730849
10,12,0,14.446278993750383
10,13,0,23.00679749285905
10,14,0,39.65896964743934
10,15,0,72.53228512857679
10,16,0,103.49711897982749
10,17,0,122.28061678865535
10,18,0,135.51704027680847
10,19,0,138.87954131060567
10,20,0,142.00020241825712
10,21,0,150.5267127085342
10,22,0,160.130575998402
10,23,0,167.37551938671382
10,0,0,169.4289500744702
10,1,0,157.84074611898168
10,2,0,143.4785872933044
10,3,0,127.07404312819159
10,4,0,112.53020349011658
10,5,0,87.8441954386732
10,6,0,64.36803126793599
10,7,0,39.926674188105515
10,8,0,19.726535443774843
10,9,1,18.06463911860533
10,10,1,16.8828244043278
10,11,1,13.588753204922867
10,12,1,15.094622474875333
10,13,1,29.245831197853967
10,14,1,44.97876067762252
10,15,1,74.68214347022575
10,16,1,99.44354019665118
10,17,1,113.83191475714872
10,18,1,128.35892569694383
10,19,1,133.8733154653891
10,20,1,140.69436377819892
10,21,1,148.84160197550523
10,22,1,155.17006830773448
10,23,1,158.50811150407006
10,0,1,155.22957241421338
10,1,1,144.72087434508745
10,2,1,131.70833450551336
10,3,1,117.94882723347743
10,4,1,110.6560658769541
10,5,1,86.45626235020862
10,6,1,62.96500609397296
10,7,1,40.33330089656635
10,8,1,15.236549547392926
10,9,2,13.883850446439439
10,10,2,11.388387968203379
10,11,2,11.499351199610198
10,12,2,12.582823084735818
10,13,2,16.70614817874796
10,14,2,26.80724740573845
10,15,2,46.968592912621794
10,16,2,74.51776283162773
10,17,2,96.73884364929951
10,18,2,122.36475070302187
10,19,2,137.88214911498255
10,20,2,153.4984799700547
10,21,2,167.12126392457358
10,22,2,173.53500124818237
10,23,2,180.9920740291144
10,0,2,172.86015087939546
10,1,2,153.80270591642835
10,2,2,131.9265268440283
10,3,2,105.69757336549296
10,4,2,90.48019909667593
10,5,2,70.75300369354862
10,6,2,55.740518714641745
10,7,2,38.85058735972511
10,8,2,18.69018491812418
10,9,3,15.835862412224158
10,10,3,11.21491021956148
10,11,3,10.510037469285695
10,12,3,10.658867936804812
10,13,3,17.7117603475073
10,14,3,24.719458881183442
10,15,3,37.78147688686559
10,16,3,58.406500217741836
10,17,3,76.55557561617246
10,18,3,97.49154515292449
10,19,3,107.7080765695188
10,20,3,112.96937075184425
10,21,3,110.85209173419167
10,22,3,107.80788464786147
10,23,3,105.48774408553655
10,0,3,99.27908910288632
10,1,3,77.70347416398043
10,2,3,53.442185840336556
10,3,3,32.75986811488442
10,4,3,12.167265939629178
10,5,3,10.5472376604766
10,6,3,11.38448732771666
10,7,3,10.894508606774536
10,8,3,8.755109205049937
10,9,4,7.571842784626356
10,10,4,6.021493393156152
10,11,4,4.45222711181019
10,12,4,6.178627358865949
10,13,4,9.35111687436574
10,14,4,9.797638624640463
10,15,4,11.73002801991628
10,16,4,15.977926739154242
10,17,4,18.679805196743015
10,18,4,24.517782951225016
10,19,4,27.37407993180464
10,20,4,25.741293989250813
10,21,4,19.511924879297432
10,22,4,16.14976259276444
10,23,4,14.063223425402896
10,0,4,13.446116164276518
10,1,4,15.191886620562878
10,2,4,10.26741362701917
10,3,4,5.847318524395506
10,4,4,5.124897928112269
10,5,4,4.859271014009908
10,6,4,8.09871870127235
10,7,4,12.027511423560085
10,8,4,12.258216864486489
10,9,5,9.90828876419266
10,10,5,9.298704211550744
10,11,5,8.68728964700535
10,12,5,10.931577321833021
10,13,5,35.08180936320337
10,14,5,60.71283969404728
10,15,5,96.00204478684918
10,16,5,131.05485951081081
10,17,5,151.65729852674042
10,18,5,170.40747769288592
10,19,5,179.56599483641014
10,20,5,185.93502040754058
10,21,5,185.98129091691388
10,22,5,185.21074051926422
10,23,5,183.9117188129354
10,0,5,174.68248106777907
10,1,5,160.37721071424227
10,2,5,140.83253578973876
10,3,5,127.03023436192825
10,4,5,114.81361697091518
10,5,5,89.07640005869709
10,6,5,62.94538144115698
10,7,5,33.923565931440166
10,8,5,11.681508182074401
10,9,6,7.401927170540491
10,10,6,11.674324127343413
10,11,6,12.884899564389176
10,12,6,11.526014709752536
10,13,6,41.5033689904434
10,14,6,67.65177342789475
10,15,6,106.29488029041909
10,16,6,148.96367257035052
10,17,6,162.09366130869984
10,18,6,179.29684860567534
10,19,6,191.31622483177267
10,20,6,206.3326980689663
10,21,6,216.58419956421665
10,22,6,220.95481982531956
10,23,6,219.7202000733783
10,0,6,203.79796528333708
10,1,6,184.18002424596082
10,2,6,165.13419454926628
10,3,6,141.753901916316
10,4,6,125.61823006099192
10,5,6,94.82108941561822
10,6,6,65.67074708396245
10,7,6,38.610635743551555
10,8,6,15.222458913907438
10,9,0,14.99153042772367
10,10,0,11.465201501340463
10,11,0,9.37618894532889
10,12,0,8.381034686904808
10,13,0,12.831436465748624
10,14,0,23.5367366260649
10,15,0,48.09817309091011
10,16,0,75.62281596197714
10,17,0,101.38932605922493
10,18,0,127.1356088793226
10,19,0,140.6877548131296
10,20,0,155.9536891333261
10,21,0,167.1844381123319
10,22,0,177.2084143482659
10,23,0,183.61076706180694
10,0,0,177.51942119340993
10,1,0,164.4557123400528
10,2,0,145.13571429019845
10,3,0,127.06498336935007
10,4,0,116.54727743515723
10,5,0,91.14125781953591
10,6,0,67.19466056546324
10,7,0,43.472520949929155
10,8,0,17.93090897398359
10,9,1,14.174180158767852
10,10,1,13.641299368802624
10,11,1,13.724356319627798
10,12,1,13.139196304117768
10,13,1,31.13820804980925
10,14,1,54.59044556756494
10,15,1,89.88269549587466
10,16,1,125.53216289865983
10,17,1,138.3184275341792
10,18,1,145.68032727783623
10,19,1,139.46100586293306
10,20,1,139.03856102876637
10,21,1,144.6151086673603
10,22,1,155.09827943972655
10,23,1,170.87314143814467
10,0,1,175.9600087387065
10,1,1,166.87575167974316
10,2,1,148.62823670682076
10,3,1,130.94361243193202
10,4,1,115.79173967860686
10,5,1,89.64475154416131
10,6,1,68.68749825050757
10,7,1,40.386250520173455
10,8,1,16.556114492515864
10,9,2,16.322239073117938
10,10,2,12.655670307457232
10,11,2,15.300748608583234
10,12,2,16.98656098908541
10,13,2,33.50656732534385
10,14,2,60.26311760046913
10,15,2,90.01728320744327
10,16,2,118.39784811593809
10,17,2,138.29866360112834
10,18,2,151.84971648618853
10,19,2,159.71245940117356
10,20,2,170.80765913186562
10,21,2,179.109389944023
10,22,2,179.87892748975895
10,23,2,180.9375032250706
10,0,2,175.10283135963783
10,1,2,155.9582997673874
10,2,2,140.6801854662893
10,3,2,124.3160028475914
10,4,2,111.23864218625606
10,5,2,89.10095429650377
10,6,2,64.76575702627686
10,7,2,39.15370380168108
10,8,2,15.507155149933054
11,9,3,10.296476637270496
11,10,3,8.475211555632546
11,11,3,8.4839093180279
11,12,3,9.790450328506317
11,13,3,16.497539897227128
11,14,3,26.762903283469022
11,15,3,36.707206484465786
11,16,3,48.43486640709667
11,17,3,52.02200349386618
11,18,3,53.44427175423553
11,19,3,53.90726871068279
11,20,3,55.75763155436892
11,21,3,58.89030785538292
11,22,3,59.33706921218026
11,23,3,64.16351394590589
11,0,3,61.30517978260727
11,1,3,48.70477550577921
11,2,3,35.92185451307571
11,3,3,20.227549576441593
11,4,3,5.332132489783419
11,5,3,3.354383421583244
11,6,3,3.117686532336765
11,7,3,3.440208318543726
11,8,3,6.416591485643199
11,9,4,7.246049903025716
11,10,4,8.336373152902324
11,11,4,8.00251705423906
11,12,4,5.876806764814621
11,13,4,8.23374484090344
11,14,4,7.817701027174746
11,15,4,10.711111343594009
11,16,4,14.863491859044693
11,17,4,14.092021786205054
11,18,4,16.74553471451185
11,19,4,16.02171833439114
11,20,4,13.844063503977939
11,21,4,13.265388723953684
11,22,4,11.143692092293582
11,23,4,11.922297959760833
11,0,4,12.30811732131432
11,1,4,11.948492373109401
11,2,4,12.18886248149354
11,3,4,10.093297900349377
11,4,4,10.230612631608773
11,5,4,10.696063904735878
11,6,4,11.319679681028544
11,7,4,11.14422611001111
11,8,4,10.708842986211407
11,9,5,12.194454333373095
11,10,5,11.049969693432088
11,11,5,11.526608711528874
11,12,5,10.692869127640842
11,13,5,11.179867017554482
11,14,5,18.76963275676755
11,15,5,31.407044728618256
11,16,5,44.233962187062346
11,17,5,56.6032344882415
11,18,5,67.19181542581626
11,19,5,76.84081578498771
11,20,5,87.57214867871184
11,21,5,95.60942482679998
11,22,5,101.11206510835976
11,23,5,104.253243691922
11,0,5,100.63603774821621
11,1,5,92.75761403406409
11,2,5,81.11483095180816
11,3,5,65.04905489272882
11,4,5,50.40285229476882
11,5,5,37.73749758636844
11,6,5,27.04875599046734
11,7,5,19.768691938015326
11,8,5,17.5058145750435
11,9,6,17.568268046780034
11,10,6,17.901478897817114
11,11,6,17.254396211186673
11,12,6,14.27853842958153
11,13,6,14.351907380358233
11,14,6,21.200580051970952
11,15,6,40.54586576006335
11,16,6,65.0151383147595
11,17,6,91.74248273384993
11,18,6,116.53903036876711
11,19,6,127.93879811440058
11,20,6,139.76387164564127
11,21,6,143.7220084819397
11,22,6,146.25792607135597
11,23,6,151.12526144157053
11,0,6,147.489593186072
11,1,6,137.45655343231945
11,2,6,122.02644264039895
11,3,6,106.12898319536674
11,4,6,93.39849705144933
11,5,6,73.44312423641314
11,6,6,54.78310021378602
11,7,6,36.89913401858659
11,8,6,17.602049460777334
11,9,0,15.491692612805943
11,10,0,14.336852509398023
11,11,0,12.272893293706195
11,12,0,12.329119392081846
11,13,0,29.771253621191832
11,14,0,50.67713805933768
11,15,0,82.96385351092775
11,16,0,119.87533688589271
11,17,0,141.73372903448688
11,18,0,162.02582841610496
11,19,0,174.98332114546912
11,20,0,185.7262073629206
11,21,0,194.0197517987857
11,22,0,202.0779242792484
11,23,0,207.7518123261018
11,0,0,205.6214352670051
11,1,0,190.72705205425905
11,2,0,171.01207392502872
11,3,0,147.8320517769052
11,4,0,128.00815407987068
11,5,0,99.38859344431172
11,6,0,70.93597497977228
11,7,0,42.06230639796334
11,8,0,18.076309017212417
11,9,1,13.87393734020162
11,10,1,13.580425515072692
11,11,1,14.376118832103234
11,12,1,13.31714154620986
11,13,1,29.997352234573068
11,14,1,51.98843787805341
11,15,1,84.06312267060147
11,16,1,121.15943886308679
11,17,1,140.78641797417458
11,18,1,155.60618835716411
11,19,1,160.48319424948897
11,20,1,162.8427225359252
11,21,1,169.16627135628244
11,22,1,179.54557155724643
11,23,1,189.81682075417245
11,0,1,189.22690961894125
11,1,1,176.250110260478
11,2,1,157.51286364338972
11,3,1,137.70523033226036
11,4,1,125.17595461781312
11,5,1,95.36190356339029
11,6,1,68.51667621344185
11,7,1,41.886145448605156
11,8,1,16.563962074930696
11,9,2,16.56832168328187
11,10,2,11.520797454986301
11,11,2,8.761689689855805
11,12,2,6.341576201305181
11,13,2,25.73138843816565
11,14,2,54.69131652133714
11,15,2,92.3315329775821
11,16,2,128.32240714113027
11,17,2,147.82824572917934
11,18,2,165.78410006092702
11,19,2,173.97163627690452
11,20,2,187.3394386212404
11,21,2,199.97592906672395
11,22,2,209.28517882069679
11,23,2,223.1655240109144
11,0,2,229.06058823660507
11,1,2,212.42409830504806
11,2,2,189.93114665676234
11,3,2,164.65861167765632
11,4,2,141.08175062550208
11,5,2,106.98330922870043
11,6,2,76.97470359610699
11,7,2,42.93704852621701
11,8,2,14.772804193172398
11,9,3,12.479786214578281
11,10,3,10.610749630418672
11,11,3,10.012558378391205
11,12,3,8.300421783171943
11,13,3,42.0690668534929
11,14,3,71.24680663369244
11,15,3,103.1208061166937
11,16,3,135.9597465540579
11,17,3,136.90334129935735
11,18,3,144.45585339787172
11,19,3,148.89412645382316
11,20,3,150.93001117670605
11,21,3,151.25824800167646
11,22,3,150.9145029122365
11,23,3,152.07785701033572
11,0,3,145.93586045342917
11,1,3,112.13098486923025
11,2,3,74.88255244744249
11,3,3,37.6748816501365
11,4,3,9.105268192928552
11,5,3,8.359305824351852
11,6,3,9.29362181178082
11,7,3,10.198068337489136
11,8,3,11.776141516227318
11,9,4,12.565164361799088
11,10,4,14.33486342644576
11,11,4,13.553913617707998
11,12,4,10.418530142579378
11,13,4,12.078976862577917
11,14,4,12.326381433920215
11,15,4,27.59021559022415
11,16,4,43.99520220609155
11,17,4,62.93024327828102
11,18,4,80.53257817703224
11,19,4,74.32107867370323
11,20,4,75.8783870779632
11,21,4,72.86610289056728
11,22,4,67.39369754192835
11,23,4,79.88124198629735
11,0,4,82.35130744883033
11,1,4,78.35223601884036
11,2,4,75.11758858866091
11,3,4,53.43745312052007
11,4,4,32.105867296880255
11,5,4,19.770737815664138
11,6,4,9.753807837309372
11,7,4,8.03558703850755
11,8,4,9.225016362667851
11,9,5,9.346867999135881
11,10,5,9.97809622355988
11,11,5,12.092361606234423
11,12,5,11.062113429798
11,13,5,37.52675500470453
11,14,5,66.46262456168728
11,15,5,106.62266204885293
11,16,5,150.19091636280731
11,17,5,165.71865178799277
11,18,5,183.7226732360715
11,19,5,198.3030227735972
11,20,5,208.2987962567646
11,21,5,217.5394884014617
11,22,5,223.64710456707414
11,23,5,223.65772570385536
11,0,5,217.0538154934069
11,1,5,198.54471779375177
11,2,5,175.72271130800843
11,3,5,151.77584951935603
11,4,5,136.47931792892217
11,5,5,102.73274675580744
11,6,5,72.92333522722392
11,7,5,41.63365736681258
11,8,5,12.782509981595163
11,9,6,12.319638886413067
11,10,6,11.623274067545667
11,11,6,12.994738655913096
11,12,6,11.15858768457005
11,13,6,36.380616050443905
11,14,6,65.17762441749494
11,15,6,105.32526931550454
11,16,6,146.93942248494278
11,17,6,168.7436698085847
11,18,6,187.25047664255183
11,19,6,199.75466607247822
11,20,6,213.0104170498362
11,21,6,220.28963437266387
11,22,6,229.32008414007504
11,23,6,236.75133178541637
11,0,6,231.01244088134212
11,1,6,211.87941885930664
11,2,6,186.18073548317142
11,3,6,156.47140402115264
11,4,6,138.49259532396798
11,5,6,105.99548954688422
11,6,6,76.97469560716142
11,7,6,47.143584977245574
11,8,6,16.80616515911917
11,9,0,16.77611652271503
11,10,0,17.62153146488617
11,11,0,16.074780625775407
11,12,0,14.070692772382664
11,13,0,34.29854904527937
11,14,0,59.569152716388714
11,15,0,100.32601849575636
11,16,0,143.3802168412832
11,17,0,165.9328175012867
11,18,0,188.0267548556957
11,19,0,196.29903980767781
11,20,0,206.99922256341526
11,21,0,209.8337259802282
11,22,0,209.42489650568
11,23,0,210.77129997525714
11,0,0,197.4308311921889
11,1,0,179.5408622911481
11,2,0,155.72331908594958
11,3,0,129.89517158160277
11,4,0,115.9402980358646
11,5,0,87.43440256609277
11,6,0,61.71481745934191
11,7,0,36.567408886564465
11,8,0,11.799449998016055
11,9,1,10.726900999941524
11,10,1,12.06059233166825
11,11,1,14.702936860506199
11,12,1,13.35048897222939
11,13,1,28.430265721981176
11,14,1,46.51630600033345
11,15,1,74.90409831576706
11,16,1,107.09825611010692
11,17,1,123.30779129423084
11,18,1,138.98892287079985
11,19,1,145.31213226368817
11,20,1,152.6021063093913
11,21,1,163.11466011591082
11,22,1,172.43088897913836
11,23,1,185.89530062071069
11,0,1,183.8421503087806
11,1,1,172.24419351870176
11,2,1,152.58629871734377
11,3,1,130.86662065949488
11,4,1,118.87837132087836
11,5,1,90.338470064037
11,6,1,65.22943021008521
11,7,1,39.62990344770309
11,8,1,18.920421365940044
11,9,2,17.769668708931935
11,10,2,18.46973546972459
11,11,2,16.183147661977266
11,12,2,14.769146962432892
11,13,2,32.31318790339605
11,14,2,53.04525486338916
11,15,2,86.57951132847545
11,16,2,117.29025494692542
11,17,2,132.73016250074616
11,18,2,150.03549059962012
11,19,2,155.44119337517373
11,20,2,164.75826462904686
11,21,2,174.85311221531725
11,22,2,177.71918139520812
11,23,2,182.08529735011786
11,0,2,172.69508776926293
11,1,2,155.64642653381202
11,2,2,137.0077231062674
11,3,2,118.0259908614642
11,4,2,108.8379671660961
11,5,2,85.13937249431555
11,6,2,65.11237534026144
11,7,2,39.351078659546815
11,8,2,15.848383088366289
11,9,3,13.753455488315021
11,10,3,9.866744801991045
11,11,3,8.998309563643328
11,12,3,8.930710238120147
11,13,3,26.694754974384722
11,14,3,51.60011388092441
11,15,3,76.58087432777234
11,16,3,100.45167475884875
11,17,3,109.94930067371766
11,18,3,114.6410572758191
11,19,3,115.02775674445381
11,20,3,115.47164249685157
11,21,3,114.10511832011863
11,22,3,107.89749467906923
11,23,3,112.52798950555989
11,0,3,114.19142019767193
11,1,3,87.91688716886406
11,2,3,65.1661416821097
11,3,3,37.737324451990176
11,4,3,8.739742766886808
11,5,3,5.039360101197706
11,6,3,4.182540598459612
11,7,3,2.275811849565802
11,8,3,5.004245361783346
11,9,4,8.815987698577011
11,10,4,9.5300277277508
11,11,4,11.212650676166717
11,12,4,9.5062711985729
11,13,4,6.5906504150714555
11,14,4,7.624708147374104
11,15,4,10.346719867237724
11,16,4,13.474758481729145
11,17,4,15.382551908776096
11,18,4,12.297606449798007
11,19,4,10.904978063852251
11,20,4,11.100785726928585
11,21,4,12.497074763899882
11,22,4,17.655522961010064
11,23,4,16.57897479343334
11,0,4,14.442256025506671
11,1,4,14.397799434037736
11,2,4,10.248708311316843
11,3,4,10.132316311700329
11,4,4,10.97917644267871
11,5,4,8.639047859511228
11,6,4,10.054203398895215
11,7,4,5.84833689073961
11,8,4,5.332896564235844
11,9,5,5.089544523139578
11,10,5,6.221355406382202
11,11,5,11.868006388983376
11,12,5,11.79141009627752
11,13,5,35.24706668633227
11,14,5,60.26381304999377
11,15,5,95.26023960459884
11,16,5,130.24026976751463
11,17,5,143.93399343926285
11,18,5,151.74850295454465
11,19,5,150.02447219801422
11,20,5,152.46726059379898
11,21,5,155.0619725733314
11,22,5,157.2218821377445
11,23,5,161.08708979770267
11,0,5,157.72060186204624
11,1,5,146.19690415502225
11,2,5,138.56635325852582
11,3,5,125.9366410149797
11,4,5,114.71321412226563
11,5,5,91.02013124086086
11,6,5,63.468282271336854
11,7,5,38.98634242361747
11,8,5,16.652955762732635
11,9,6,14.117141577819526
11,10,6,14.39840864644017
11,11,6,12.063939766428664
11,12,6,11.842642513646162
11,13,6,18.788623772205852
11,14,6,28.748394961739933
11,15,6,50.169488112678415
11,16,6,72.16315125975464
11,17,6,89.38252322989317
11,18,6,109.14647286729179
11,19,6,122.70224883457166
11,20,6,138.9472102348291
11,21,6,152.64418316431042
11,22,6,157.78599557482337
11,23,6,160.0288112243207
11,0,6,155.20081776838518
11,1,6,142.1352312129119
11,2,6,125.42427616074211
11,3,6,113.4904457090565
11,4,6,100.07216797200874
11,5,6,77.05055569613401
11,6,6,60.03800715444734
11,7,6,37.419462825968
11,8,6,18.247719360578635
11,9,0,16.781494547921064
11,10,0,16.585635994137835
11,11,0,14.876746363142031
11,12,0,17.21491201524806
11,13,0,20.351146514309406
11,14,0,24.747280084088786
11,15,0,43.97838392846875
11,16,0,61.55221969835939
11,17,0,81.51970490762626
11,18,0,98.46537361610389
11,19,0,109.40171413554577
11,20,0,118.85285203160315
11,21,0,125.87110601949077
11,22,0,133.09857051173628
11,23,0,135.2060180652544
11,0,0,132.54857600512364
11,1,0,119.96974629896607
11,2,0,103.20461487699578
11,3,0,86.18258489813861
11,4,0,72.89278778909934
11,5,0,56.17768367785658
11,6,0,43.1013720693257
11,7,0,28.293835635282925
11,8,0,14.687756953659179
11,9,1,12.911275570872082
11,10,1,14.052841833357835
11,11,1,13.472243536134044
11,12,1,12.75744795250888
11,13,1,13.943798807515206
11,14,1,20.469969421975694
11,15,1,40.45426627852367
11,16,1,62.07503058433537
11,17,1,88.36238735769564
11,18,1,108.05818722964392
11,19,1,121.06673431594884
11,20,1,133.49342664204903
11,21,1,141.53990067378663
11,22,1,149.41790259065687
11,23,1,157.0814062634213
11,0,1,157.28612120462856
11,1,1,146.24657937929217
11,2,1,132.60005241525144
11,3,1,114.28172462081552
11,4,1,101.52047967207744
11,5,1,79.0416253660684
11,6,1,55.98704491829124
11,7,1,34.65156889135858
11,8,1,15.451228239079787
11,9,2,14.718645429580386
11,10,2,16.621669140444624
11,11,2,18.001906264307802
11,12,2,18.699009782934834
11,13,2,22.997437588013092
11,14,2,33.06303905986648
11,15,2,54.908002128692615
11,16,2,79.61134652908403
11,17,2,99.0690712106787
11,18,2,120.806829228487
11,19,2,133.1483600384843
11,20,2,145.7621781581015
11,21,2,158.5904522186729
11,22,2,163.54141790520808
11,23,2,168.93846892411528
11,0,2,162.77813489104153
11,1,2,150.8405278192291
11,2,2,135.01397474774993
11,3,2,116.10659880919376
11,4,2,103.53857510026921
11,5,2,80.55417035719024
11,6,2,57.402590029654114
11,7,2,34.82696781569304
11,8,2,12.864346466527735
11,9,3,8.608198089820895
11,10,3,10.450604183504458
11,11,3,8.213118703848044
11,12,3,7.951272304795133
11,13,3,15.082705051700252
11,14,3,22.91054061172379
11,15,3,38.73184278859002
11,16,3,61.390504383798316
11,17,3,79.16775259527067
11,18,3,94.6258300639865
11,19,3,104.84436084385885
11,20,3,108.62124602431443
11,21,3,107.68906255930929
11,22,3,106.08174029184353
11,23,3,107.32719071364495
11,0,3,104.08092213979728
11,1,3,90.12629755297249
11,2,3,65.26929230619857
11,3,3,39.738259121733826
11,4,3,15.786991143677385
11,5,3,6.4528768691746
11,6,3,8.309280300558882
11,7,3,7.619762959571093
11,8,3,9.500905423971883
11,9,4,10.525050846298477
11,10,4,8.957257525315288
11,11,4,9.777428598898888
11,12,4,9.556272159694501
11,13,4,10.142418457702144
11,14,4,11.795373248762747
11,15,4,15.07237496272392
11,16,4,26.384555015834582
11,17,4,39.05498923963928
11,18,4,45.96776854968121
11,19,4,41.25462420711323
11,20,4,37.89502441402937
11,21,4,35.20168556910944
11,22,4,42.57665575185039
11,23,4,62.95953545988346
11,0,4,69.191353106825
11,1,4,73.31756789516666
11,2,4,64.45866402581325
11,3,4,43.99460600152062
11,4,4,28.627346326549073
11,5,4,12.29950013886025
11,6,4,8.187150557237606
11,7,4,9.220302291707775
11,8,4,11.45971127033565
11,9,5,14.9518051111109
11,10,5,13.448632752470363
11,11,5,15.797581614206338
11,12,5,15.656781196993398
11,13,5,20.417359114826105
11,14,5,35.378993247753314
11,15,5,61.44375321032596
11,16,5,91.40876576144717
11,17,5,118.53497534303602
11,18,5,140.9815641456658
11,19,5,151.5693665900309
11,20,5,161.2327235676682
11,21,5,162.10980101358788
11,22,5,164.7831264234896
11,23,5,166.96396238428116
11,0,5,160.76071627048952
11,1,5,153.17306287566169
11,2,5,138.63636301460383
11,3,5,123.419958731219
11,4,5,112.95091969155708
11,5,5,86.96784715121765
11,6,5,64.74978729845729
11,7,5,40.5110260301916
11,8,5,19.146513176102204
11,9,6,18.328988076256746
11,10,6,14.817847503965469
11,11,6,12.692329527158162
11,12,6,9.527863106096971
11,13,6,18.215299861133477
11,14,6,35.08912933906062
11,15,6,67.65601977291965
11,16,6,97.905829426347
11,17,6,121.86233432763555
11,18,6,140.1003587780222
11,19,6,144.7729348040511
11,20,6,152.31753234533468
11,21,6,154.29237792718789
11,22,6,155.98442940706164
11,23,6,157.86934068879725
11,0,6,158.3933597815272
11,1,6,146.70494226961816
11,2,6,133.55913238607295
11,3,6,118.65887365756598
11,4,6,102.84621888925847
11,5,6,79.79014481103263
11,6,6,58.16978126969572
11,7,6,36.86920940858842
11,8,6,14.46738857379352
11,9,0,13.786439021355461
11,10,0,13.52799505928757
11,11,0,12.539660735927473
11,12,0,12.792391109178933
11,13,0,19.98826276042047
11,14,0,29.664240618742134
11,15,0,51.760511161225324
11,16,0,77.77010640696736
11,17,0,96.81045511033692
11,18,0,113.22345945250945
11,19,0,121.62292539250119
11,20,0,132.81097957087474
11,21,0,145.55198089070916
11,22,0,156.45853466345247
11,23,0,166.34819500909634
11,0,0,165.05588190938244
11,1,0,153.68938549341536
11,2,0,139.51576846116592
11,3,0,123.15680537681692
11,4,0,111.927073234872
11,5,0,86.39123178650732
11,6,0,63.30399788311718
11,7,0,36.9302712573131
11,8,0,12.186234942361361
11,9,1,8.187291284893503
11,10,1,10.172311692338091
11,11,1,12.146273555025498
11,12,1,13.96374940059273
11,13,1,38.7408743376246
11,14,1,61.10180874805465
11,15,1,93.2870617090712
11,16,1,126.16346476228532
11,17,1,138.07264357854106
11,18,1,152.77659227512459
11,19,1,162.70879026419243
11,20,1,174.23460369644496
11,21,1,186.53561342243103
11,22,1,193.0340338947925
11,23,1,194.53129058158794
11,0,1,187.309601783936
11,1,1,170.3435596592439
11,2,1,151.54415508255846
11,3,1,134.17520663257045
11,4,1,119.18499862817018
11,5,1,89.0437244909877
11,6,1,62.863503648564176
11,7,1,36.26926880171297
11,8,1,13.501816100908657
11,9,2,16.702786420957104
11,10,2,15.133541097122322
11,11,2,14.937491874987536
11,12,2,15.167613570956252
11,13,2,35.49540092765021
11,14,2,63.60102709298205
11,15,2,101.81894795417432
11,16,2,137.43858926964154
11,17,2,152.43879042256634
11,18,2,164.10463266363988
11,19,2,164.9831297107735
11,20,2,171.29137153768949
11,21,2,175.19877639393914
11,22,2,179.40282208534413
11,23,2,186.96306272791355
11,0,2,179.7553886489764
11,1,2,167.930503498255
11,2,2,150.9571521139127
11,3,2,131.46546345180496
11,4,2,121.01609604786319
11,5,2,91.58689913783522
11,6,2,64.31572116578103
11,7,2,36.00094416105315
11,8,2,11.008556559939201
11,9,3,12.196157040678806
11,10,3,10.774042218460723
11,11,3,12.187442254988056
11,12,3,11.138685244096548
11,13,3,28.903411596386974
11,14,3,55.17274171592977
11,15,3,81.68515801317028
11,16,3,110.40812342257999
11,17,3,118.058198215416
11,18,3,124.06542614986053
11,19,3,123.08923686744993
11,20,3,120.97197029175499
11,21,3,119.95779811549261
11,22,3,115.30129915503554
11,23,3,119.65777940200977
11,0,3,119.34880984591757
11,1,3,93.50104205637294
11,2,3,67.53033990710833
11,3,3,36.758942097147184
11,4,3,10.837394345458982
11,5,3,12.178981260784179
11,6,3,11.81473217633837
11,7,3,11.042184754359074
11,8,3,11.076211718993711
11,9,4,6.096729844179484
11,10,4,6.751617641347236
11,11,4,6.368503343796233
11,12,4,7.953544033442703
11,13,4,13.998222247240436
11,14,4,16.97676130956382
11,15,4,19.579230813014725
11,16,4,17.282905451824988
11,17,4,15.417742914186947
11,18,4,12.001777227962785
11,19,4,10.268068984209298
11,20,4,11.868910354016617
11,21,4,10.183619895493965
11,22,4,19.437611214161738
11,23,4,33.11552144360917
11,0,4,47.97317138107911
11,1,4,58.07129919720326
11,2,4,48.194871963403116
11,3,4,32.74711437158142
