,Inverter Power (W)
2263,43.52268861314596
2264,563.5223566185051
2265,623.7069362412299
2266,888.733395400528
2267,861.7157816406025
2268,504.09523459704775
2269,906.1841577421637
2270,654.8054311904014
2271,602.2760793088589
2272,486.52036068656946
2273,-169.32286091412067
2274,-272.1384357303952
2275,91.5221963238524
2276,248.93569410298215
2277,11.619204616475256
2278,-295.7628603806068
2279,34.241312338165535
2280,83.1281512371552
2281,8.592157871192121
2282,-15.89500024308041
2283,-125.26861813817376
2284,127.2810827332525
2285,195.83478484729952
2286,49.221036973828696
2287,86.13607991223745
2288,301.76289620989905
2289,430.32091998794783
2290,650.9325178476153
2291,765.3123308105406
2292,699.6405581704811
2293,1046.8838138081599
2294,596.8069701852714
2295,103.46483646442675
2296,509.9856343139293
2297,16.095686487936888
2298,462.4548034402836
2299,-133.49834495295252
2300,137.53256938203162
2301,-321.3232012853138
2302,-2.7053009824562126
2303,-144.94415601285039
2304,267.8616603462696
2305,378.0264746297081
2306,25.29476448868016
2307,65.58420130513312
2308,-168.9445909891158
2309,150.94154777072606
2310,55.68574518626867
2311,114.14396492327789
2312,539.474659879196
2313,328.77495578896196
2314,1135.6654141337299
2315,496.8542165371357
2316,773.4657245136605
2317,688.5834507865148
2318,424.05757107380566
2319,1046.1300853966281
2320,359.55946773806954
2321,53.243022742484506
2322,92.75342955463692
2323,-45.25358024804742
2324,11.748383784511281
2325,-172.45308554403613
2326,58.28436655280125
2327,-455.09716367340815
2328,277.6405717886353
2329,-26.544828141380126
2330,122.44709391926088
2331,33.588466970679924
2332,10.42982010349711
2333,-7.57282108765516
2334,-82.53662084874628
2335,331.5329209031968
2336,322.24917015794495
2337,602.6108389929749
2338,468.098574322261
2339,623.2964234693251
2340,679.9513814029383
2341,441.86263745142196
2342,418.6253970870304
2343,305.1771315125761
2344,78.01983901099022
2345,-141.5428628391864
2346,26.755486720238313
2347,-221.75471886854737
2348,-200.25529664692417
2349,84.11518114042025
2350,295.6303572888577
2351,-240.42296364757343
2352,266.6260295665428
2353,249.4777324462043
2354,66.93309470817846
2355,-171.6791536135543
2356,146.55119541709462
2357,-103.64785236731119
2358,190.49716063424734
2359,295.6288464287814
2360,443.28281640653665
2361,257.5149768851347
2362,827.0666674566689
2363,631.8032491075339
2364,1083.8117459652458
2365,725.0365770457214
2366,359.46870859546635
2367,561.6889950051083
2368,450.4757597653612
2369,-201.116961806373
2370,387.3686247420026
2371,-27.366164137832286
2372,-156.9645892625659
2373,-169.62156565810668
2374,136.22597898361192
2375,93.37252427037976
2376,41.262061746719155
2377,186.74473488555805
2378,-533.9391188151983
2379,230.55569331647868
2380,15.829508333077595
2381,-72.96911438667132
2382,440.8148050622796
2383,166.44166006807
2384,556.6680031921286
2385,348.85790203902945
2386,1078.6246228620228
2387,870.1221453413998
2388,431.7072077686987
2389,291.90505288332025
2390,219.92835915493967
2391,196.10009850958232
2392,413.9342381016472
2393,-0.9166193764641051
2394,-363.7538025860143
2395,123.3098297743153
2396,29.05157362911764
2397,579.2281863576515
2398,-208.42278783108364
2399,17.491149210662254
2400,70.16929954058752
2401,13.632265125262482
2402,-33.67226270173699
2403,330.26387280078865
2404,-96.58980628509244
2405,163.90190229675022
2406,-8.116800059992997
2407,523.508469322614
2408,378.1108035723988
2409,338.34909945315724
2410,828.0038375876978
2411,89.43046555118133
2412,501.66189612295244
2413,484.93325939350194
2414,273.5507597772495
2415,330.0662086038535
2416,500.7676697321766
2417,141.43874133798766
2418,-18.37041143855811
2419,126.76993920960659
2420,240.9320465397962
2421,-48.92692486846065
2422,-171.59111883830542
2423,-39.50956918934564
2424,-514.7482826651564
2425,-17.909002673032628
2426,135.50848912300125
2427,-222.08706946096893
2428,215.573552315967
2429,-20.591930004016586
2430,227.13973648352274
2431,435.0155158576399
2432,338.22703745404397
2433,628.7962028458678
2434,610.1360364224829
2435,184.43146208483762
2436,432.0590510127806
2437,760.583004419428
2438,274.25947770767607
2439,331.37971339252715
2440,145.36460330365617
2441,-248.84983596036164
2442,-402.90992755433297
2443,257.4937828033495
2444,109.58963888169741
2445,-118.82524056102747
2446,-7.6820064413637565
2447,-65.92572328223912
2448,-293.73884581366804
2449,130.54040997503765
2450,-133.39453155900063
2451,11.589566741125171
2452,-211.22808804042208
2453,-307.67838251986325
2454,63.291007968636535
2455,531.9539181812437
2456,307.4890677338531
2457,206.4080747761063
2458,225.95124049377915
2459,422.98813784249216
2460,1046.4500377037107
2461,420.5306548334543
2462,672.3620557542284
2463,798.708682761447
2464,-41.45169420291802
2465,486.2965707941198
2466,-122.18124640885922
2467,-114.27320523901932
2468,129.9231975445847
2469,172.06575808721908
2470,76.44577765255433
2471,-47.40032121196306
2472,-26.779843007315364
2473,233.65508489810563
2474,-215.9382823199672
2475,-7.3798570557364
2476,65.47489080561573
2477,76.39075519552212
2478,-77.4799529656016
2479,459.7558693373089
2480,341.2451935983594
2481,395.20539398758444
2482,511.400414824446
2483,653.2769594874796
2484,437.1336457152326
2485,217.04262978055675
2486,12.393372087251464
2487,512.3995484681243
2488,155.5060475770066
2489,-17.031924295834088
2490,-70.54452963434856
2491,196.82990344266045
2492,74.45322722312794
2493,468.48079440636826
2494,109.16430537004166
2495,-55.413322701555394
2496,-297.3959554041915
2497,-164.66570589497462
2498,-2.327156126631337
2499,41.096694174876944
2500,70.38112275529308
2501,245.7158916129807
2502,-10.542887032068208
2503,167.5102728615189
2504,131.1050110600845
2505,-90.20326408813338
2506,676.1293005553033
2507,253.45365294313626
2508,827.7489482342785
2509,564.5962258974257
2510,450.8357251459598
2511,-153.17841822108713
2512,54.96764874311444
2513,49.30383279662089
2514,-200.32604767815891
2515,354.66516142619156
2516,213.60240014724155
2517,13.711513276293282
2518,336.399179818175
2519,13.149808039159872
2520,242.33247803649851
2521,222.6539520810846
2522,9.373148118881574
2523,-204.91582726402444
2524,30.453475961951845
2525,-172.60992099484366
2526,-211.65376956455006
2527,490.0412558699022
2528,489.95957857760965
2529,458.72646947235074
2530,6.189903326131343
2531,64.56282621709772
2532,-218.4368341611138
2533,-66.93529062709433
2534,-264.6471432970611
2535,233.82522010748238
2536,-135.00212620483234
2537,-56.90352310420835
2538,-158.70419405787476
2539,-30.0683463198962
2540,97.35829285348468
2541,-431.6814586798892
2542,-317.3715200209461
2543,89.46697009515536
2544,46.54900164310736
2545,248.40417584479462
2546,68.72542875065545
2547,80.81755998765863
2548,311.51071894203665
2549,-313.72760108986733
2550,343.591902356642
2551,270.79391834345904
2552,63.74413069715905
2553,162.80945921119292
2554,81.43744425724489
2555,91.25380857469025
2556,217.85708495840356
2557,201.64708399645082
2558,-8.168426704212635
2559,385.53853354605974
2560,39.24469323991553
2561,131.18254908070986
2562,-211.90261976359744
2563,-581.2794086589165
2564,271.3573977553596
2565,83.66617098145264
2566,150.09956389345507
2567,219.73634252857715
2568,-256.0590047521056
2569,-300.7096318532812
2570,49.80536172181315
2571,9.875818316966416
2572,156.5790480513585
2573,87.69025183977887
2574,102.42609246724862
2575,-194.64127391110273
2576,214.1963013424164
2577,179.5075809757847
2578,643.9454277284595
2579,437.7145028280263
2580,999.805779400057
2581,707.7104699386828
2582,722.1639726674513
2583,505.9025024256814
2584,358.80516724415656
2585,141.74850314127687
2586,29.431025207205458
2587,118.9250463793951
2588,242.81848646940531
2589,381.37214453095163
2590,175.72129765259606
2591,-6.346081697120596
2592,-103.60017618216959
2593,2.2745894695193956
2594,-81.04179077837782
2595,-166.6716670156024
2596,220.89330658167677
2597,257.8318446819585
2598,-511.1861437679619
2599,-166.39107125045942
2600,415.28037646449076
2601,537.4178459572652
2602,385.75837986137475
2603,563.2249093853488
2604,677.2687946702616
2605,1077.174233606265
2606,690.712728232002
2607,317.32932403502554
2608,213.55476247973573
2609,-260.88262877098225
2610,-375.18445825799614
2611,215.4820157469976
2612,33.17052696271575
2613,177.43099647095966
2614,-32.909397113684314
2615,66.6587748274072
2616,79.05726063899836
2617,-145.17122889713184
2618,-106.30051386520982
2619,85.80187347152663
2620,-37.78823983052642
2621,230.7039369819889
2622,134.03707830829967
2623,603.2301017271021
2624,657.3247639926941
2625,423.3736914110219
2626,499.7692593835567
2627,815.005171174181
2628,815.5960693635782
2629,669.8241156351633
2630,186.72903297273263
2631,-70.43849277306077
2632,-27.05585693861417
2633,324.1255724734608
2634,240.67395752738335
2635,47.020423876286856
2636,-33.90711835515781
2637,-199.78873142955078
2638,208.94149178660697
2639,95.49685947249417
2640,-2.5059039224329043
2641,-176.988674923624
2642,133.06795385874875
2643,-291.3514686998133
2644,20.49117227944397
2645,-106.85004730889122
2646,145.98738563826228
2647,-87.22906149807409
2648,-32.93770867179262
2649,318.96188032635087
2650,829.8357184223477
2651,617.7783867150582
2652,496.0680850459124
2653,1071.306691759301
2654,636.6405896333816
2655,485.2808700012274
2656,50.70834812974584
2657,75.555669767887
2658,418.24178951555774
2659,111.59565284697985
2660,-176.78592629566447
2661,-77.16310896361298
2662,837.7791437082669
2663,305.94136241592105
2664,463.7675609881769
2665,-121.28816128444919
2666,38.29520651556469
2667,-223.25515660456736
2668,-136.93715840138339
2669,8.75886607869285
2670,287.8300567960518
2671,263.8378018529803
2672,302.3727870555566
2673,778.051184045076
2674,828.2699409349417
2675,611.0260740337189
2676,1089.8771287636582
2677,406.41316139652497
2678,483.25229936309916
2679,545.6163720941404
2680,17.74300415938103
2681,163.58519577893094
2682,93.19252435180377
2683,-51.14964430191271
2684,-302.77573084890327
2685,-305.55748153382075
2686,89.01944050698164
2687,56.386856852001976
2688,-268.06627399495187
2689,-167.0757396691781
2690,169.93115589219428
2691,96.25972186143669
2692,235.28049336873255
2693,-91.6697710170204
2694,118.1836314975547
2695,473.4114335202424
2696,295.49191756991524
2697,795.4498370429596
2698,568.7605837518894
2699,1199.3810863000124
2700,563.7475579919274
2701,815.8080130069557
2702,490.43791869613403
2703,333.4463249415701
2704,62.708769471306766
2705,64.28381563930832
2706,-118.00193987594011
2707,142.10595591431013
2708,84.8620053989861
2709,-464.85009773394427
2710,-39.07606337777134
2711,315.3094669657724
2712,-136.34131222699094
2713,-215.16156613350344
2714,71.23830647388486
2715,-184.72216971736952
2716,-289.17715341742456
2717,-42.534551364879206
2718,22.631969611461514
2719,-101.6563434601799
2720,344.77200888734325
2721,210.9407311675298
2722,820.4024152182297
2723,466.26602749253016
2724,703.1967389215556
2725,557.8394960222597
2726,625.2369002373437
2727,661.229206769455
2728,198.98746467650147
2729,464.56998225754904
2730,-72.13654520238589
2731,12.148853396936063
2732,-93.91576121678446
2733,94.83333117892158
2734,-694.739985558071
2735,57.87643900021355
2736,69.63031265897071
2737,48.21981372962805
2738,35.832514079009165
2739,-90.23852365673899
2740,81.08696467125532
2741,220.93448172224979
2742,428.30111472950307
2743,135.47366396017296
2744,148.9379963576308
2745,689.2732135792959
2746,528.3038797486043
2747,884.9003910082552
2748,898.0604269546753
2749,740.5125267825301
2750,507.45180255886925
2751,597.4087490932085
2752,-339.33992795700476
2753,128.61039474322052
2754,-615.9334584931731
2755,-365.26394418802437
2756,-314.00998159838684
2757,-108.93961338288838
2758,-7.0476928921032895
2759,-8.913224710884009
2760,79.79055566630794
2761,286.87335836472016
2762,331.71832648896446
2763,-13.781669598454668
2764,-546.5494295924161
2765,-262.434712122517
2766,-205.50448521452657
2767,-167.01842033918737
2768,166.96890502537764
2769,417.79067964959086
2770,747.5255910737031
2771,1022.5582680368514
2772,609.4970487602417
2773,629.9326838217033
2774,120.29091623687054
2775,228.17418212675298
2776,-470.2038352013768
2777,-0.7312562582387727
2778,133.88460507792934
2779,-370.54753903353975
2780,146.32821475463635
2781,161.4422677972041
2782,87.47208869312247
2783,-94.43886822698751
2784,213.53774787135674
2785,102.51317755314034
2786,132.44961293808657
2787,-63.705319554069966
2788,-8.89099444128332
2789,-135.53040973552308
2790,303.71946749357744
2791,-21.27770618951672
2792,375.7143173272916
2793,703.892330436368
2794,349.61846879093616
2795,580.0414512984014
2796,561.82432072028
2797,510.61840364978013
2798,164.64947375592467
2799,557.2897558626735
2800,379.532012835308
2801,-20.078760170993583
2802,-111.03910248074743
2803,492.5193504999736
2804,-146.9912174136387
2805,494.9237161461347
2806,-220.06361460322
2807,-37.63065714232914
2808,390.09492869694157
2809,-107.14864283852593
2810,270.79549874555863
2811,39.68371977244562
2812,181.29665886399783
2813,406.8861310028148
2814,197.07045128369435
2815,392.06436263515695
2816,3.024206818928832
2817,285.33949537457295
2818,512.1638284173355
2819,-90.15410381732994
2820,420.9118262786206
2821,601.2523720890023
2822,-82.90964990118124
2823,162.1468390681337
2824,-3.861697265204299
2825,120.76633714656761
2826,-16.176093204776645
2827,84.82441752616442
2828,-78.48348528369164
2829,-363.65023134810053
2830,240.44734694600248
2831,-10.36973685299871
2832,147.13748851788276
2833,-232.47769790427398
2834,22.06059844658817
2835,90.43670773170085
2836,-196.59086767819147
2837,-427.2247242870845
2838,111.62482123662912
2839,-30.496870447212814
2840,199.5603913110626
2841,217.5148312776521
2842,-172.97847404214707
2843,-277.85151672460665
2844,545.4093458877564
2845,503.9471275442975
2846,74.70638772177213
2847,190.5293157393029
2848,20.15906926650203
2849,415.41917034737344
2850,35.65376477260299
2851,321.93000399528364
2852,-33.94485391512048
2853,-179.5810507079933
2854,151.5829229762108
2855,-369.7986422486764
2856,91.82196804923717
2857,-29.61334849713976
2858,-98.77864988994712
2859,-158.9037886727352
2860,-314.82095007302087
2861,-102.31035349638974
2862,219.6854597474723
2863,-40.469842537688436
2864,296.6897581600349
2865,301.2539923241041
2866,535.4630609648738
2867,707.9054311508054
2868,520.8942468818177
2869,602.3431408689935
2870,429.1996429973648
2871,471.1603725563688
2872,317.95051920488646
2873,19.020133367407084
2874,89.05015421762056
2875,254.68491968468717
2876,99.27569413445397
2877,-149.5671365213054
2878,48.471674225942984
2879,-142.10753019992038
2880,-54.03033960523884
2881,-111.6837617244865
2882,278.59969317093686
2883,57.999267483881205
2884,-233.23409108759822
2885,-476.8577064532362
2886,-802.0462861443175
2887,-125.53806562451152
2888,203.8271608904476
2889,550.1646236949089
2890,435.7404399424957
2891,275.56738071119366
2892,638.6048882553205
2893,318.7947019592592
2894,402.16998066002697
2895,554.8014570182555
2896,-189.8476694464556
2897,-379.78091558786406
2898,-73.04441023184586
2899,229.33286965393458
2900,93.19785261663677
2901,128.62110932513295
2902,-284.34734723198966
2903,427.03778980280106
2904,-201.30076154758694
2905,270.0308759560719
2906,48.0541305363579
2907,-248.40123492245831
2908,66.719982058119
2909,-77.391711729628
2910,296.2832039162614
2911,-27.720367685790052
2912,365.7331816341268
2913,597.7872622165318
2914,504.4955729111096
2915,408.17814397071334
2916,416.6851084930371
2917,571.8968856843126
2918,368.98556616547376
2919,385.2407314689899
2920,309.04525237488326
2921,-54.75936510751659
2922,7.406798640821556
2923,-1.1994166660651553
2924,358.8989109798438
2925,-103.18496671544675
2926,155.17778992253199
2927,159.35554071204004
2928,-336.86908551181443
2929,82.66110921929068
2930,71.47382906890398
2931,-228.43121959112523
2932,-142.65095988381412
2933,103.60010711800942
2934,-523.3629859703822
2935,492.99905153506586
2936,368.0266820015708
2937,607.6228594046917
2938,564.4045561428128
2939,492.9256589861667
2940,614.7301181703561
2941,625.983884901406
2942,574.8024034965771
2943,449.8016475442803
2944,515.9545080756125
2945,154.9372773878846
2946,55.36231245163416
2947,-47.77604750827025
2948,81.85494614747391
2949,-266.3859097618024
2950,-75.53619025428978
2951,135.78993769893867
2952,129.67254373756322
2953,134.6950562732132
2954,-26.618775537938916
2955,-288.79927459646785
2956,-325.7815733517959
2957,-82.1029671944097
2958,65.46221472677448
2959,389.6307674975537
2960,359.941937135599
2961,94.55369525103673
2962,382.5231132555376
2963,295.09034217890536
2964,301.70666666420937
2965,195.0711385447959
2966,355.00192703688157
2967,44.851583540007866
2968,-0.3793642349123587
2969,125.04853525181667
2970,116.83817195374529
2971,-338.5988230711757
2972,-2.8778371319856233
2973,-44.4681374623399
2974,-73.9692261850954
2975,-258.491809505342
2976,-498.72093355431446
2977,59.80780332266953
2978,188.42822274291802
2979,-164.04464598892378
2980,227.44914289347196
2981,-70.46880497763857
2982,191.6815521680408
2983,197.16656908883618
2984,330.13133814174665
2985,941.7115130287364
2986,673.6889861898408
2987,542.0207221554474
2988,691.489721482234
2989,483.16832638285643
2990,915.1964267010351
2991,679.9473911030385
2992,560.430565408706
2993,-433.7446328386151
2994,-162.9147694317348
2995,398.72783485010564
2996,185.29596690968322
2997,135.38566245475184
2998,-381.2136135959003
2999,277.36127517368567
3000,-189.1580929581655
3001,404.6298336070493
3002,-182.62579936665344
3003,42.68140329666516
3004,258.19241816886876
3005,137.20477068308116
3006,146.50881392623612
3007,201.7026649996431
3008,225.03175106522207
3009,811.9002988476541
3010,723.4097762061268
3011,932.7533579816192
3012,554.7255060572468
3013,388.4096765428013
3014,434.6880885815342
3015,339.9959754311279
3016,242.02410757973408
3017,87.48695793304553
3018,286.43722609127934
3019,272.4366137370873
3020,114.91416179725121
3021,-301.9944545340963
3022,-53.05449664215216
3023,-38.625044859290114
3024,75.92191600289019
3025,0.8158870018131966
3026,141.00929558844769
3027,29.610859950210095
3028,-136.9492875515634
3029,-262.51376591568976
3030,208.69436850965485
3031,469.4292190491079
3032,469.51988101383444
3033,515.546661004308
3034,842.2496257139334
3035,966.3205311940044
3036,640.7017212546751
3037,569.3356202019997
3038,511.2005688641867
3039,461.4186347635292
3040,224.40642849785146
3041,-14.015265614404044
3042,179.83053328955333
3043,-24.028834491292088
3044,-292.5945299793405
3045,-94.28299412042001
3046,59.85545969691641
3047,-174.86213934590725
3048,-88.63630433014302
3049,82.77101864089227
3050,-141.0193356668954
3051,-8.27830137036298
3052,7.167724683606488
3053,-20.87246827671819
3054,185.90973611203606
3055,20.599524264160003
3056,-347.06949187429615
3057,277.3402221456722
3058,25.26130674686958
3059,64.4886949688878
3060,163.62918129902417
3061,-146.09029139282546
3062,265.06984026319486
3063,301.63206937878476
3064,-266.41707805480894
3065,299.7626122711742
3066,6.226554767647879
3067,331.1913123693823
3068,50.70559395065799
3069,-368.6867333636553
3070,-339.9441733010492
3071,-238.92324771284993
3072,286.8755271479766
3073,-17.191944120024157
3074,24.398922319887276
3075,400.4789250975268
3076,-240.69356052913727
3077,265.92961422901067
3078,-89.03139048074598
3079,286.3030741415609
3080,557.7309501215583
3081,698.2711003219586
3082,463.19024234324024
3083,746.5284988402582
3084,739.1928427339844
3085,508.7870502539105
3086,407.18337674380336
3087,37.872478898722534
3088,277.04177187001227
3089,175.63804330323345
3090,125.29967395872774
3091,-305.2233731386271
3092,-126.10756247360894
3093,253.41198433537403
3094,72.99799541860338
3095,-418.9240180545416
3096,-396.32779454894575
3097,162.68964126787134
3098,76.16132932656048
3099,-77.45070035733102
3100,-131.8390397431821
3101,58.50328244962837
3102,-0.06824964680795631
3103,250.7201902808092
3104,525.0636490135029
3105,171.22077417099365
3106,704.2145596008288
3107,121.44072952151959
3108,449.24226550687837
3109,634.0482533192157
3110,259.9921071656715
3111,611.6921165186825
3112,461.83862231207775
3113,96.51787888333118
3114,-38.348452997083506
3115,-6.49128590477225
3116,45.71474999941115
3117,130.9565262504005
3118,-277.44499391900825
3119,164.142976694906
3120,68.12116239071841
3121,-211.35903754480643
3122,-225.0917731853658
3123,428.82099210419995
3124,-47.22873293400455
3125,-294.7464604569835
3126,184.03849333039906
3127,647.513060635117
3128,512.0422861869589
3129,823.2915674471799
3130,504.47088235802255
3131,797.5988796257597
3132,394.4139378201442
3133,37.07317532652431
3134,527.0412363317272
3135,1.9668728229726753
3136,160.50989132447936
3137,-180.80143314808487
3138,-92.32062218045225
3139,-556.8598404185823
3140,-61.52174336948759
3141,-320.7787103610971
3142,-58.52268967013513
3143,-125.49953928636897
3144,-84.54783755861747
3145,502.0592179243733
3146,-327.32937850994
3147,374.7831256532902
3148,221.43183834912608
3149,288.72810152526813
3150,225.2479505717424
3151,227.84881255822947
3152,573.8636123417256
3153,107.8522455534864
3154,972.8694194992811
3155,758.0531057633812
3156,844.4958862705171
3157,775.483098315925
3158,562.4079255010312
3159,313.08891135579734
3160,469.6426833864608
3161,-180.57987717334436
3162,434.6318967769456
3163,295.1138164029738
3164,-70.84968762595318
3165,-222.09747724849578
3166,83.6667922092945
3167,-141.55055170296478
3168,215.59965515409604
3169,261.7004331579282
3170,-26.222134035631594
3171,-108.66505235998581
3172,279.2702881453601
3173,315.3045256049485
3174,471.3288266957467
3175,-25.193754247580273
3176,535.7850191843028
3177,540.4686623523446
3178,-28.550408337039357
3179,352.3198942188083
3180,258.9712085525077
3181,333.5389272815337
3182,544.0876250481415
3183,231.88844323022235
3184,120.96068069754239
3185,-424.478788294645
3186,-100.70884452233244
3187,-185.4723365416744
3188,-43.38564499092767
3189,-139.3732816084154
3190,119.77653912416453
3191,-259.54792663227136
3192,-286.5925961197567
3193,-24.220833122362706
3194,-23.25369188440188
3195,-203.82476193947488
3196,-364.5178634158857
3197,-431.22788032365025
3198,-274.8786760754475
3199,326.6343782995176
3200,426.2636218619002
3201,837.2575229445783
3202,552.2536989475888
3203,510.88842359446335
3204,679.3696933050343
3205,866.8029248234692
3206,600.9413387449607
3207,591.8512867828722
3208,84.631706254161
3209,46.18741013624168
3210,31.717971346173286
3211,-20.34989199973553
3212,93.4177596265582
3213,-90.69667972698682
3214,-480.8320059332278
3215,236.78823082623714
3216,141.05965292770898
3217,-515.1811335281683
3218,-153.00100804796733
3219,-77.88536836362366
3220,-35.40734528795247
3221,-57.73469279922708
3222,-75.6622931686564
3223,134.75611235396934
3224,297.07586182900036
3225,660.3880318122633
3226,525.2045372748612
3227,1217.2673452281988
3228,461.1102737675146
3229,593.8636382248078
3230,452.85496700756227
3231,398.8517867007027
3232,218.27710818587934
3233,59.76252133361062
3234,10.326708276465956
3235,309.78146149974935
3236,130.66066354599945
3237,-78.39573865986962
3238,-230.0579630165698
3239,-259.31548997779936
3240,-97.87183366375858
3241,-165.55576706347483
3242,38.71124241368334
3243,-37.69300797810277
3244,64.33306327027769
3245,329.54154393869965
3246,288.9565802192351
3247,231.9060750417443
3248,524.336383466988
3249,560.2068469941838
3250,881.3706661274123
3251,935.6371165630957
3252,899.6396516268347
3253,791.5456748215786
3254,470.36787553064215
3255,-14.401919321231105
3256,270.01518135786773
3257,-121.24529585800089
3258,151.74098395464833
3259,-364.09922824835655
3260,447.7500020672365
3261,-338.6087553191691
3262,80.06459279926702
3263,11.143778597658626
3264,64.20454180759906
3265,79.53805826583577
3266,-42.91257236959
3267,-29.742343428240584
3268,108.78202589844236
3269,56.753781091476505
3270,195.08840126840758
3271,-363.69170851675045
3272,400.7441290369163
3273,427.22132614914733
3274,495.45796803032226
3275,914.7455874778598
3276,1021.6679209710137
3277,494.9537944480013
3278,137.82282189605974
3279,151.53861835116598
3280,117.25638547582724
3281,-78.94699821857333
3282,210.81460136012802
3283,-114.73102594937883
3284,-248.26717707035482
3285,113.87053460727415
3286,-248.00558822474855
3287,-132.87666161525266
3288,-79.3592677700813
3289,275.2381248312036
3290,-152.82428086957106
3291,49.48078271869571
3292,-110.42403091972123
3293,-10.515765080103723
3294,351.8040083518887
3295,346.77416256590175
3296,662.5049630347085
3297,243.75063144967703
3298,377.74699167260746
3299,718.9274425492088
3300,1004.3083501012359
3301,1164.9418751710084
3302,825.9765147803423
3303,160.52977676691955
3304,374.6776566407546
3305,362.7722136675775
3306,6.642253787226843
3307,-337.75678656645255
3308,-120.87690442721764
3309,261.2714370453961
3310,-357.591728065655
3311,-262.61731712541246
3312,436.27600290905536
3313,108.22903216067357
3314,-197.0137996758477
3315,-270.6345917530905
3316,107.55712623124168
3317,-223.42553571154724
3318,133.4073837350511
3319,-273.53916690496663
3320,-26.51603554394842
3321,576.0204536423715
3322,676.3945364420808
3323,871.7907859932976
3324,606.1836738642451
3325,531.9801948350986
3326,346.5330450007501
3327,397.10837380704095
3328,402.16362974772346
3329,334.4081380231331
3330,-169.40794579709834
3331,-168.42519956622064
3332,-122.43539880166657
3333,-49.895698428480344
3334,-137.14559423347163
3335,-19.02277236529627
3336,-278.2813258596197
3337,-185.7748170993523
3338,85.60830004651487
3339,84.52168875031839
3340,-33.63705258193302
3341,-276.1525617639915
3342,4.453655778478719
3343,259.95300204666063
3344,159.8755772277519
3345,231.31415599203902
3346,-311.7884399887053
3347,206.70098311144812
3348,214.5266887304411
3349,860.9670060892806
3350,601.9449241779781
3351,78.32719889880792
3352,167.03663630441375
3353,70.14817789162403
3354,-155.7075316339344
3355,-11.67107592187239
3356,-248.13817767562406
3357,71.18078635245922
3358,209.6580320309852
3359,30.83203878434974
3360,-51.08801146520553
3361,-2.713466022944348
3362,-325.8139398704927
3363,-95.15039547256279
3364,122.00385893500211
3365,-99.48279180794249
3366,44.47187441743859
3367,527.891952351982
3368,389.4551120086352
3369,545.4115803054646
3370,-175.02403534782178
3371,49.92001833911608
3372,601.1585885320502
3373,-1.8617352212925837
3374,528.6416642183942
3375,324.86923443208656
3376,272.48231418067746
3377,70.0150471951704
3378,-36.90820528852348
3379,45.366576261789056
3380,-210.00312456284956
3381,-280.51795170511866
3382,-126.6066268377502
3383,206.67475318481732
3384,-119.25394088599744
3385,210.47414628735896
3386,-158.19838338061703
3387,-372.6769884978749
3388,-195.62866868729938
3389,-529.1369580965936
3390,124.64164165910935
3391,298.0299925538269
3392,349.6092144688645
3393,717.5293173889646
3394,803.5482529860202
3395,679.4018518832765
3396,-85.27603330374217
3397,156.56970747326554
3398,482.94288585383697
3399,6.391287371846204
3400,186.56207426938948
3401,-11.256851667371066
3402,-80.54877095484495
3403,-329.74262434015554
3404,121.16384095153697
3405,-238.41900062348884
3406,239.72294301801395
3407,296.77908946198175
3408,175.28407546785093
3409,-62.312964434109915
3410,-136.95791754512416
3411,-423.31084460728624
3412,55.82533510377364
3413,174.73678099922796
3414,20.36583508241023
3415,-420.40792971034006
3416,593.3003505542958
3417,298.71481358689573
3418,542.4488138158619
3419,681.3758364131338
3420,181.66172443872057
3421,230.28413076779017
3422,511.5152021998678
3423,138.43232628293526
3424,388.2317995888534
3425,-371.15984470675295
3426,21.819051474120837
3427,-100.06479242112637
3428,-144.4637053882841
3429,232.03993037192774
3430,89.18602819794297
3431,7.84509751901453
3432,383.0413307614614
3433,-38.879599561303664
3434,219.34216643693102
3435,214.84309459122025
3436,26.201768783497997
3437,290.09402470396356
3438,-230.2611040657356
3439,-16.320836486538724
3440,537.7929418126865
3441,921.5599643336
3442,973.4003755579228
3443,381.9762549691945
3444,282.70390720147753
3445,7.876527011369149
3446,642.4027997486916
3447,26.465173656718946
3448,29.900367661071257
3449,17.779124206295265
3450,82.4297377329189
3451,322.6410190011754
3452,377.06480161630515
3453,59.73456829153126
3454,118.94438410229864
3455,-18.168051939301492
3456,-151.58764671400223
3457,-192.67066901293578
3458,31.87883436077498
3459,364.4879454497956
3460,-110.20403481238525
3461,-197.24804144040485
3462,-34.22411020257111
3463,242.62377936283593
3464,-74.71561475329608
3465,156.10359610835127
3466,223.81230322363228
3467,477.52907675048164
3468,509.83060108322866
3469,691.1798627040605
3470,-101.4163884731494
3471,121.85749288664104
3472,346.4361654303119
3473,112.96952566671429
3474,105.1520420285011
3475,-140.27002162352244
3476,-145.50085521326054
3477,244.87894229848604
3478,-44.454938565404326
3479,-348.30315426074253
3480,398.92363391287006
3481,-173.27515435138153
3482,-53.44427701541164
3483,-218.77944140761295
3484,426.5566099829497
3485,-134.7414068679827
3486,70.9198574599193
3487,-114.5342798324115
3488,-87.76588229189052
3489,368.3762651823669
3490,357.7416867178109
3491,305.013025256043
3492,73.51637407880025
3493,385.54872339883684
3494,879.9491035204417
3495,442.39093343055373
3496,137.9267634636217
3497,54.51908507914925
3498,450.0244530681122
3499,427.09932050673854
